Date,Source,StartTime,EndTime,DeltaTime,start_time,end_time,source_class,source_class_specific
23-Aug,Vessel noise,13:34,14:29,0:55,2018.08.23T13:34:00.000,2018.08.23T14:29:00.000,Anthropogenic,Vessel noise
23-Aug,Vessel noise,17:04,17:55,0:51,2018.08.23T17:04:00.000,2018.08.23T17:55:00.000,Anthropogenic,Vessel noise
23-Aug,Vessel noise,20:24,21:18,0:54,2018.08.23T20:24:00.000,2018.08.23T21:18:00.000,Anthropogenic,Vessel noise
23-Aug,Vessel noise,23:47,23:59,0:12,2018.08.23T23:47:00.000,2018.08.23T23:59:00.000,Anthropogenic,Vessel noise
24-Aug,Vessel noise,0:00,0:40,0:40,2018.08.24T00:00:00.000,2018.08.24T00:40:00.000,Anthropogenic,Vessel noise
24-Aug,Vessel noise,3:07,4:00,0:53,2018.08.24T03:07:00.000,2018.08.24T04:00:00.000,Anthropogenic,Vessel noise
24-Aug,Vessel noise,6:19,7:10,0:51,2018.08.24T06:19:00.000,2018.08.24T07:10:00.000,Anthropogenic,Vessel noise
24-Aug,Vessel noise,9:09,10:01,0:52,2018.08.24T09:09:00.000,2018.08.24T10:01:00.000,Anthropogenic,Vessel noise
24-Aug,Vessel noise,12:01,12:56,0:55,2018.08.24T12:01:00.000,2018.08.24T12:56:00.000,Anthropogenic,Vessel noise
24-Aug,Vessel noise,14:58,15:51,0:53,2018.08.24T14:58:00.000,2018.08.24T15:51:00.000,Anthropogenic,Vessel noise
24-Aug,Vessel noise,17:56,18:47,0:51,2018.08.24T17:56:00.000,2018.08.24T18:47:00.000,Anthropogenic,Vessel noise
24-Aug,Vessel noise,20:43,21:36,0:53,2018.08.24T20:43:00.000,2018.08.24T21:36:00.000,Anthropogenic,Vessel noise
24-Aug,Vessel noise,23:31,23:59,0:28,2018.08.24T23:31:00.000,2018.08.24T23:59:00.000,Anthropogenic,Vessel noise
25-Aug,Vessel noise,0:00,0:22,0:22,2018.08.25T00:00:00.000,2018.08.25T00:22:00.000,Anthropogenic,Vessel noise
25-Aug,Vessel noise,2:14,3:05,0:51,2018.08.25T02:14:00.000,2018.08.25T03:05:00.000,Anthropogenic,Vessel noise
25-Aug,Vessel noise,5:04,5:59,0:55,2018.08.25T05:04:00.000,2018.08.25T05:59:00.000,Anthropogenic,Vessel noise
25-Aug,Vessel noise,7:48,8:41,0:53,2018.08.25T07:48:00.000,2018.08.25T08:41:00.000,Anthropogenic,Vessel noise
25-Aug,Vessel noise,10:30,11:22,0:52,2018.08.25T10:30:00.000,2018.08.25T11:22:00.000,Anthropogenic,Vessel noise
25-Aug,Vessel noise,13:10,14:05,0:55,2018.08.25T13:10:00.000,2018.08.25T14:05:00.000,Anthropogenic,Vessel noise
25-Aug,Vessel noise,15:54,16:46,0:52,2018.08.25T15:54:00.000,2018.08.25T16:46:00.000,Anthropogenic,Vessel noise
25-Aug,Vessel noise,18:36,19:28,0:52,2018.08.25T18:36:00.000,2018.08.25T19:28:00.000,Anthropogenic,Vessel noise
25-Aug,Vessel noise,21:20,22:15,0:55,2018.08.25T21:20:00.000,2018.08.25T22:15:00.000,Anthropogenic,Vessel noise
26-Aug,Vessel noise,0:06,0:59,0:53,2018.08.26T00:06:00.000,2018.08.26T00:59:00.000,Anthropogenic,Vessel noise
26-Aug,Vessel noise,2:52,3:46,0:54,2018.08.26T02:52:00.000,2018.08.26T03:46:00.000,Anthropogenic,Vessel noise
26-Aug,Vessel noise,5:50,6:44,0:54,2018.08.26T05:50:00.000,2018.08.26T06:44:00.000,Anthropogenic,Vessel noise
26-Aug,Vessel noise,8:35,9:26,0:51,2018.08.26T08:35:00.000,2018.08.26T09:26:00.000,Anthropogenic,Vessel noise
26-Aug,Vessel noise,11:23,12:17,0:54,2018.08.26T11:23:00.000,2018.08.26T12:17:00.000,Anthropogenic,Vessel noise
26-Aug,Vessel noise,14:09,15:02,0:53,2018.08.26T14:09:00.000,2018.08.26T15:02:00.000,Anthropogenic,Vessel noise
26-Aug,Vessel noise,17:03,17:52,0:49,2018.08.26T17:03:00.000,2018.08.26T17:52:00.000,Anthropogenic,Vessel noise
26-Aug,Vessel noise,19:51,20:41,0:50,2018.08.26T19:51:00.000,2018.08.26T20:41:00.000,Anthropogenic,Vessel noise
26-Aug,Vessel noise,22:43,23:35,0:52,2018.08.26T22:43:00.000,2018.08.26T23:35:00.000,Anthropogenic,Vessel noise
27-Aug,Vessel noise,1:34,2:25,0:51,2018.08.27T01:34:00.000,2018.08.27T02:25:00.000,Anthropogenic,Vessel noise
27-Aug,Vessel noise,4:41,5:35,0:54,2018.08.27T04:41:00.000,2018.08.27T05:35:00.000,Anthropogenic,Vessel noise
27-Aug,Vessel noise,7:42,8:34,0:52,2018.08.27T07:42:00.000,2018.08.27T08:34:00.000,Anthropogenic,Vessel noise
27-Aug,Vessel noise,10:45,11:37,0:52,2018.08.27T10:45:00.000,2018.08.27T11:37:00.000,Anthropogenic,Vessel noise
27-Aug,Vessel noise,13:45,14:37,0:52,2018.08.27T13:45:00.000,2018.08.27T14:37:00.000,Anthropogenic,Vessel noise
27-Aug,Vessel noise,16:46,17:38,0:52,2018.08.27T16:46:00.000,2018.08.27T17:38:00.000,Anthropogenic,Vessel noise
27-Aug,Vessel noise,19:44,20:37,0:53,2018.08.27T19:44:00.000,2018.08.27T20:37:00.000,Anthropogenic,Vessel noise
27-Aug,Vessel noise,22:43,23:36,0:53,2018.08.27T22:43:00.000,2018.08.27T23:36:00.000,Anthropogenic,Vessel noise
28-Aug,Vessel noise,1:39,2:33,0:54,2018.08.28T01:39:00.000,2018.08.28T02:33:00.000,Anthropogenic,Vessel noise
28-Aug,Vessel noise,4:37,5:30,0:53,2018.08.28T04:37:00.000,2018.08.28T05:30:00.000,Anthropogenic,Vessel noise
28-Aug,Vessel noise,7:29,8:22,0:53,2018.08.28T07:29:00.000,2018.08.28T08:22:00.000,Anthropogenic,Vessel noise
28-Aug,Vessel noise,10:28,11:18,0:50,2018.08.28T10:28:00.000,2018.08.28T11:18:00.000,Anthropogenic,Vessel noise
28-Aug,Vessel noise,13:34,14:27,0:53,2018.08.28T13:34:00.000,2018.08.28T14:27:00.000,Anthropogenic,Vessel noise
28-Aug,Vessel noise,17:04,17:58,0:54,2018.08.28T17:04:00.000,2018.08.28T17:58:00.000,Anthropogenic,Vessel noise
28-Aug,Vessel noise,20:22,21:14,0:52,2018.08.28T20:22:00.000,2018.08.28T21:14:00.000,Anthropogenic,Vessel noise
28-Aug,Vessel noise,23:35,23:59,0:24,2018.08.28T23:35:00.000,2018.08.28T23:59:00.000,Anthropogenic,Vessel noise
29-Aug,Vessel noise,0:00,0:29,0:29,2018.08.29T00:00:00.000,2018.08.29T00:29:00.000,Anthropogenic,Vessel noise
29-Aug,Vessel noise,2:56,3:47,0:51,2018.08.29T02:56:00.000,2018.08.29T03:47:00.000,Anthropogenic,Vessel noise
29-Aug,Vessel noise,6:14,7:05,0:51,2018.08.29T06:14:00.000,2018.08.29T07:05:00.000,Anthropogenic,Vessel noise
29-Aug,Vessel noise,9:42,10:36,0:54,2018.08.29T09:42:00.000,2018.08.29T10:36:00.000,Anthropogenic,Vessel noise
29-Aug,Vessel noise,13:39,14:07,0:28,2018.08.29T13:39:00.000,2018.08.29T14:07:00.000,Anthropogenic,Vessel noise
29-Aug,Vessel noise,16:59,17:45,0:46,2018.08.29T16:59:00.000,2018.08.29T17:45:00.000,Anthropogenic,Vessel noise
29-Aug,Vessel noise,20:14,21:05,0:51,2018.08.29T20:14:00.000,2018.08.29T21:05:00.000,Anthropogenic,Vessel noise
29-Aug,Vessel noise,23:39,23:59,0:20,2018.08.29T23:39:00.000,2018.08.29T23:59:00.000,Anthropogenic,Vessel noise
30-Aug,Vessel noise,0:00,0:32,0:32,2018.08.30T00:00:00.000,2018.08.30T00:32:00.000,Anthropogenic,Vessel noise
30-Aug,Vessel noise,3:16,4:08,0:52,2018.08.30T03:16:00.000,2018.08.30T04:08:00.000,Anthropogenic,Vessel noise
30-Aug,Vessel noise,6:55,7:47,0:52,2018.08.30T06:55:00.000,2018.08.30T07:47:00.000,Anthropogenic,Vessel noise
30-Aug,Vessel noise,10:43,11:35,0:52,2018.08.30T10:43:00.000,2018.08.30T11:35:00.000,Anthropogenic,Vessel noise
30-Aug,Vessel noise,14:31,15:22,0:51,2018.08.30T14:31:00.000,2018.08.30T15:22:00.000,Anthropogenic,Vessel noise
23-Jul,Fin whale,0:27,0:39,0:12,2018.07.23T00:27:00.000,2018.07.23T00:39:00.000,Biophonic,Fin whale
23-Jul,Fin whale,1:26,1:34,0:08,2018.07.23T01:26:00.000,2018.07.23T01:34:00.000,Biophonic,Fin whale
23-Jul,Fin whale,5:58,6:07,0:09,2018.07.23T05:58:00.000,2018.07.23T06:07:00.000,Biophonic,Fin whale
23-Jul,Fin whale,6:42,7:12,0:30,2018.07.23T06:42:00.000,2018.07.23T07:12:00.000,Biophonic,Fin whale
23-Jul,Fin whale,10:04,10:28,0:24,2018.07.23T10:04:00.000,2018.07.23T10:28:00.000,Biophonic,Fin whale
23-Jul,Fin whale,10:58,11:24,0:26,2018.07.23T10:58:00.000,2018.07.23T11:24:00.000,Biophonic,Fin whale
23-Jul,Fin whale,15:31,15:35,0:04,2018.07.23T15:31:00.000,2018.07.23T15:35:00.000,Biophonic,Fin whale
23-Jul,Fin whale,19:26,19:35,0:09,2018.07.23T19:26:00.000,2018.07.23T19:35:00.000,Biophonic,Fin whale
23-Jul,Fin whale,21:34,22:04,0:30,2018.07.23T21:34:00.000,2018.07.23T22:04:00.000,Biophonic,Fin whale
24-Jul,Fin whale,6:24,6:49,0:25,2018.07.24T06:24:00.000,2018.07.24T06:49:00.000,Biophonic,Fin whale
24-Jul,Fin whale,14:38,15:14,0:36,2018.07.24T14:38:00.000,2018.07.24T15:14:00.000,Biophonic,Fin whale
24-Jul,Fin whale,15:59,16:26,0:27,2018.07.24T15:59:00.000,2018.07.24T16:26:00.000,Biophonic,Fin whale
24-Jul,Fin whale,18:49,19:14,0:25,2018.07.24T18:49:00.000,2018.07.24T19:14:00.000,Biophonic,Fin whale
25-Jul,Fin whale,14:32,14:53,0:21,2018.07.25T14:32:00.000,2018.07.25T14:53:00.000,Biophonic,Fin whale
25-Jul,Fin whale,22:26,22:47,0:21,2018.07.25T22:26:00.000,2018.07.25T22:47:00.000,Biophonic,Fin whale
26-Jul,Fin whale,2:24,2:30,0:06,2018.07.26T02:24:00.000,2018.07.26T02:30:00.000,Biophonic,Fin whale
26-Jul,Fin whale,9:57,10:21,0:24,2018.07.26T09:57:00.000,2018.07.26T10:21:00.000,Biophonic,Fin whale
27-Jul,Fin whale,3:15,3:48,0:33,2018.07.27T03:15:00.000,2018.07.27T03:48:00.000,Biophonic,Fin whale
27-Jul,Fin whale,20:23,20:38,0:15,2018.07.27T20:23:00.000,2018.07.27T20:38:00.000,Biophonic,Fin whale
27-Jul,Fin whale,21:31,21:53,0:22,2018.07.27T21:31:00.000,2018.07.27T21:53:00.000,Biophonic,Fin whale
28-Jul,Fin whale,0:15,0:42,0:27,2018.07.28T00:15:00.000,2018.07.28T00:42:00.000,Biophonic,Fin whale
28-Jul,Fin whale,8:22,8:46,0:24,2018.07.28T08:22:00.000,2018.07.28T08:46:00.000,Biophonic,Fin whale
28-Jul,Fin whale,9:46,10:04,0:18,2018.07.28T09:46:00.000,2018.07.28T10:04:00.000,Biophonic,Fin whale
28-Jul,Fin whale,13:06,13:37,0:31,2018.07.28T13:06:00.000,2018.07.28T13:37:00.000,Biophonic,Fin whale
28-Jul,Fin whale,14:16,14:56,0:40,2018.07.28T14:16:00.000,2018.07.28T14:56:00.000,Biophonic,Fin whale
28-Jul,Fin whale,15:28,15:48,0:20,2018.07.28T15:28:00.000,2018.07.28T15:48:00.000,Biophonic,Fin whale
28-Jul,Fin whale,19:06,19:38,0:32,2018.07.28T19:06:00.000,2018.07.28T19:38:00.000,Biophonic,Fin whale
28-Jul,Fin whale,20:02,20:43,0:41,2018.07.28T20:02:00.000,2018.07.28T20:43:00.000,Biophonic,Fin whale
29-Jul,Fin whale,0:34,0:57,0:23,2018.07.29T00:34:00.000,2018.07.29T00:57:00.000,Biophonic,Fin whale
29-Jul,Fin whale,6:03,6:40,0:37,2018.07.29T06:03:00.000,2018.07.29T06:40:00.000,Biophonic,Fin whale
29-Jul,Fin whale,7:04,7:15,0:11,2018.07.29T07:04:00.000,2018.07.29T07:15:00.000,Biophonic,Fin whale
29-Jul,Fin whale,10:33,10:59,0:26,2018.07.29T10:33:00.000,2018.07.29T10:59:00.000,Biophonic,Fin whale
29-Jul,Fin whale,15:52,16:26,0:34,2018.07.29T15:52:00.000,2018.07.29T16:26:00.000,Biophonic,Fin whale
29-Jul,Fin whale,19:38,19:56,0:18,2018.07.29T19:38:00.000,2018.07.29T19:56:00.000,Biophonic,Fin whale
29-Jul,Fin whale,21:41,22:10,0:29,2018.07.29T21:41:00.000,2018.07.29T22:10:00.000,Biophonic,Fin whale
29-Jul,Fin whale,22:35,23:10,0:35,2018.07.29T22:35:00.000,2018.07.29T23:10:00.000,Biophonic,Fin whale
30-Jul,Fin whale,3:08,3:36,0:28,2018.07.30T03:08:00.000,2018.07.30T03:36:00.000,Biophonic,Fin whale
30-Jul,Fin whale,4:17,4:39,0:22,2018.07.30T04:17:00.000,2018.07.30T04:39:00.000,Biophonic,Fin whale
30-Jul,Fin whale,7:44,7:51,0:07,2018.07.30T07:44:00.000,2018.07.30T07:51:00.000,Biophonic,Fin whale
30-Jul,Fin whale,14:02,14:31,0:29,2018.07.30T14:02:00.000,2018.07.30T14:31:00.000,Biophonic,Fin whale
30-Jul,Fin whale,19:14,19:38,0:24,2018.07.30T19:14:00.000,2018.07.30T19:38:00.000,Biophonic,Fin whale
30-Jul,Fin whale,20:39,21:01,0:22,2018.07.30T20:39:00.000,2018.07.30T21:01:00.000,Biophonic,Fin whale
30-Jul,Fin whale,22:08,22:32,0:24,2018.07.30T22:08:00.000,2018.07.30T22:32:00.000,Biophonic,Fin whale
30-Jul,Fin whale,23:43,23:44,0:01,2018.07.30T23:43:00.000,2018.07.30T23:44:00.000,Biophonic,Fin whale
31-Jul,Fin whale,1:13,1:34,0:21,2018.07.31T01:13:00.000,2018.07.31T01:34:00.000,Biophonic,Fin whale
31-Jul,Fin whale,4:11,4:29,0:18,2018.07.31T04:11:00.000,2018.07.31T04:29:00.000,Biophonic,Fin whale
31-Jul,Fin whale,5:28,5:51,0:23,2018.07.31T05:28:00.000,2018.07.31T05:51:00.000,Biophonic,Fin whale
31-Jul,Fin whale,9:35,10:13,0:38,2018.07.31T09:35:00.000,2018.07.31T10:13:00.000,Biophonic,Fin whale
31-Jul,Fin whale,17:23,17:52,0:29,2018.07.31T17:23:00.000,2018.07.31T17:52:00.000,Biophonic,Fin whale
31-Jul,Fin whale,18:38,19:14,0:36,2018.07.31T18:38:00.000,2018.07.31T19:14:00.000,Biophonic,Fin whale
31-Jul,Fin whale,21:46,22:16,0:30,2018.07.31T21:46:00.000,2018.07.31T22:16:00.000,Biophonic,Fin whale
1-Aug,Fin whale,7:44,8:09,0:25,2018.08.01T07:44:00.000,2018.08.01T08:09:00.000,Biophonic,Fin whale
1-Aug,Fin whale,16:01,16:27,0:26,2018.08.01T16:01:00.000,2018.08.01T16:27:00.000,Biophonic,Fin whale
1-Aug,Fin whale,20:45,20:48,0:03,2018.08.01T20:45:00.000,2018.08.01T20:48:00.000,Biophonic,Fin whale
1-Aug,Fin whale,22:24,22:25,0:01,2018.08.01T22:24:00.000,2018.08.01T22:25:00.000,Biophonic,Fin whale
2-Aug,Fin whale,1:27,2:00,0:33,2018.08.02T01:27:00.000,2018.08.02T02:00:00.000,Biophonic,Fin whale
2-Aug,Fin whale,14:31,14:57,0:26,2018.08.02T14:31:00.000,2018.08.02T14:57:00.000,Biophonic,Fin whale
3-Aug,Fin whale,0:50,1:23,0:33,2018.08.03T00:50:00.000,2018.08.03T01:23:00.000,Biophonic,Fin whale
3-Aug,Fin whale,8:36,8:52,0:16,2018.08.03T08:36:00.000,2018.08.03T08:52:00.000,Biophonic,Fin whale
3-Aug,Fin whale,9:34,10:07,0:33,2018.08.03T09:34:00.000,2018.08.03T10:07:00.000,Biophonic,Fin whale
4-Aug,Fin whale,16:50,17:09,0:19,2018.08.04T16:50:00.000,2018.08.04T17:09:00.000,Biophonic,Fin whale
4-Aug,Fin whale,22:57,23:19,0:22,2018.08.04T22:57:00.000,2018.08.04T23:19:00.000,Biophonic,Fin whale
5-Aug,Fin whale,10:10,10:37,0:27,2018.08.05T10:10:00.000,2018.08.05T10:37:00.000,Biophonic,Fin whale
5-Aug,Fin whale,16:56,17:26,0:30,2018.08.05T16:56:00.000,2018.08.05T17:26:00.000,Biophonic,Fin whale
6-Aug,Fin whale,14:44,15:08,0:24,2018.08.06T14:44:00.000,2018.08.06T15:08:00.000,Biophonic,Fin whale
6-Aug,Fin whale,20:13,20:23,0:10,2018.08.06T20:13:00.000,2018.08.06T20:23:00.000,Biophonic,Fin whale
7-Aug,Fin whale,5:28,5:44,0:16,2018.08.07T05:28:00.000,2018.08.07T05:44:00.000,Biophonic,Fin whale
7-Aug,Fin whale,8:17,8:44,0:27,2018.08.07T08:17:00.000,2018.08.07T08:44:00.000,Biophonic,Fin whale
7-Aug,Fin whale,12:54,12:55,0:01,2018.08.07T12:54:00.000,2018.08.07T12:55:00.000,Biophonic,Fin whale
7-Aug,Fin whale,20:59,21:16,0:17,2018.08.07T20:59:00.000,2018.08.07T21:16:00.000,Biophonic,Fin whale
8-Aug,Fin whale,1:27,1:38,0:11,2018.08.08T01:27:00.000,2018.08.08T01:38:00.000,Biophonic,Fin whale
8-Aug,Fin whale,2:42,3:21,0:39,2018.08.08T02:42:00.000,2018.08.08T03:21:00.000,Biophonic,Fin whale
8-Aug,Fin whale,14:04,14:13,0:09,2018.08.08T14:04:00.000,2018.08.08T14:13:00.000,Biophonic,Fin whale
9-Aug,Fin whale,5:34,5:41,0:07,2018.08.09T05:34:00.000,2018.08.09T05:41:00.000,Biophonic,Fin whale
9-Aug,Fin whale,20:09,20:29,0:20,2018.08.09T20:09:00.000,2018.08.09T20:29:00.000,Biophonic,Fin whale
9-Aug,Fin whale,22:44,23:24,0:40,2018.08.09T22:44:00.000,2018.08.09T23:24:00.000,Biophonic,Fin whale
10-Aug,Fin whale,1:14,1:55,0:41,2018.08.10T01:14:00.000,2018.08.10T01:55:00.000,Biophonic,Fin whale
10-Aug,Fin whale,4:13,4:22,0:09,2018.08.10T04:13:00.000,2018.08.10T04:22:00.000,Biophonic,Fin whale
10-Aug,Fin whale,6:05,6:15,0:10,2018.08.10T06:05:00.000,2018.08.10T06:15:00.000,Biophonic,Fin whale
10-Aug,Fin whale,9:10,9:19,0:09,2018.08.10T09:10:00.000,2018.08.10T09:19:00.000,Biophonic,Fin whale
10-Aug,Fin whale,11:30,12:03,0:33,2018.08.10T11:30:00.000,2018.08.10T12:03:00.000,Biophonic,Fin whale
10-Aug,Fin whale,13:54,14:41,0:47,2018.08.10T13:54:00.000,2018.08.10T14:41:00.000,Biophonic,Fin whale
11-Aug,Fin whale,14:37,14:56,0:19,2018.08.11T14:37:00.000,2018.08.11T14:56:00.000,Biophonic,Fin whale
11-Aug,Fin whale,17:40,17:58,0:18,2018.08.11T17:40:00.000,2018.08.11T17:58:00.000,Biophonic,Fin whale
12-Aug,Fin whale,0:01,0:49,0:48,2018.08.12T00:01:00.000,2018.08.12T00:49:00.000,Biophonic,Fin whale
12-Aug,Fin whale,3:34,3:50,0:16,2018.08.12T03:34:00.000,2018.08.12T03:50:00.000,Biophonic,Fin whale
12-Aug,Fin whale,6:36,7:13,0:37,2018.08.12T06:36:00.000,2018.08.12T07:13:00.000,Biophonic,Fin whale
12-Aug,Fin whale,10:36,10:46,0:10,2018.08.12T10:36:00.000,2018.08.12T10:46:00.000,Biophonic,Fin whale
12-Aug,Fin whale,13:20,14:06,0:46,2018.08.12T13:20:00.000,2018.08.12T14:06:00.000,Biophonic,Fin whale
12-Aug,Fin whale,23:49,23:59,0:10,2018.08.12T23:49:00.000,2018.08.12T23:59:00.000,Biophonic,Fin whale
13-Aug,Fin whale,0:00,0:34,0:34,2018.08.13T00:00:00.000,2018.08.13T00:34:00.000,Biophonic,Fin whale
13-Aug,Fin whale,3:19,4:03,0:44,2018.08.13T03:19:00.000,2018.08.13T04:03:00.000,Biophonic,Fin whale
13-Aug,Fin whale,6:41,7:23,0:42,2018.08.13T06:41:00.000,2018.08.13T07:23:00.000,Biophonic,Fin whale
13-Aug,Fin whale,10:18,10:46,0:28,2018.08.13T10:18:00.000,2018.08.13T10:46:00.000,Biophonic,Fin whale
13-Aug,Fin whale,19:37,19:55,0:18,2018.08.13T19:37:00.000,2018.08.13T19:55:00.000,Biophonic,Fin whale
13-Aug,Fin whale,22:29,22:50,0:21,2018.08.13T22:29:00.000,2018.08.13T22:50:00.000,Biophonic,Fin whale
14-Aug,Fin whale,1:02,1:29,0:27,2018.08.14T01:02:00.000,2018.08.14T01:29:00.000,Biophonic,Fin whale
14-Aug,Fin whale,6:31,7:07,0:36,2018.08.14T06:31:00.000,2018.08.14T07:07:00.000,Biophonic,Fin whale
14-Aug,Fin whale,11:47,12:34,0:47,2018.08.14T11:47:00.000,2018.08.14T12:34:00.000,Biophonic,Fin whale
14-Aug,Fin whale,20:12,20:13,0:01,2018.08.14T20:12:00.000,2018.08.14T20:13:00.000,Biophonic,Fin whale
15-Aug,Fin whale,2:16,2:32,0:16,2018.08.15T02:16:00.000,2018.08.15T02:32:00.000,Biophonic,Fin whale
15-Aug,Fin whale,5:27,5:40,0:13,2018.08.15T05:27:00.000,2018.08.15T05:40:00.000,Biophonic,Fin whale
15-Aug,Fin whale,8:03,8:46,0:43,2018.08.15T08:03:00.000,2018.08.15T08:46:00.000,Biophonic,Fin whale
15-Aug,Fin whale,14:11,14:30,0:19,2018.08.15T14:11:00.000,2018.08.15T14:30:00.000,Biophonic,Fin whale
15-Aug,Fin whale,20:43,21:30,0:47,2018.08.15T20:43:00.000,2018.08.15T21:30:00.000,Biophonic,Fin whale
15-Aug,Fin whale,23:59,0:25,0:26,2018.08.15T23:59:00.000,2018.08.15T00:25:00.000,Biophonic,Fin whale
16-Aug,Fin whale,21:43,22:26,0:43,2018.08.16T21:43:00.000,2018.08.16T22:26:00.000,Biophonic,Fin whale
17-Aug,Fin whale,10:19,10:29,0:10,2018.08.17T10:19:00.000,2018.08.17T10:29:00.000,Biophonic,Fin whale
17-Aug,Fin whale,16:45,16:50,0:05,2018.08.17T16:45:00.000,2018.08.17T16:50:00.000,Biophonic,Fin whale
17-Aug,Fin whale,19:40,20:19,0:39,2018.08.17T19:40:00.000,2018.08.17T20:19:00.000,Biophonic,Fin whale
17-Aug,Fin whale,23:02,23:26,0:24,2018.08.17T23:02:00.000,2018.08.17T23:26:00.000,Biophonic,Fin whale
18-Aug,Fin whale,2:09,2:58,0:49,2018.08.18T02:09:00.000,2018.08.18T02:58:00.000,Biophonic,Fin whale
18-Aug,Fin whale,6:01,6:07,0:06,2018.08.18T06:01:00.000,2018.08.18T06:07:00.000,Biophonic,Fin whale
18-Aug,Fin whale,8:27,9:19,0:52,2018.08.18T08:27:00.000,2018.08.18T09:19:00.000,Biophonic,Fin whale
18-Aug,Fin whale,11:34,12:20,0:46,2018.08.18T11:34:00.000,2018.08.18T12:20:00.000,Biophonic,Fin whale
18-Aug,Fin whale,20:56,21:42,0:46,2018.08.18T20:56:00.000,2018.08.18T21:42:00.000,Biophonic,Fin whale
19-Aug,Fin whale,6:25,6:48,0:23,2018.08.19T06:25:00.000,2018.08.19T06:48:00.000,Biophonic,Fin whale
19-Aug,Fin whale,21:48,22:34,0:46,2018.08.19T21:48:00.000,2018.08.19T22:34:00.000,Biophonic,Fin whale
20-Aug,Fin whale,0:13,1:02,0:49,2018.08.20T00:13:00.000,2018.08.20T01:02:00.000,Biophonic,Fin whale
20-Aug,Fin whale,13:08,13:37,0:29,2018.08.20T13:08:00.000,2018.08.20T13:37:00.000,Biophonic,Fin whale
20-Aug,Fin whale,15:19,16:10,0:51,2018.08.20T15:19:00.000,2018.08.20T16:10:00.000,Biophonic,Fin whale
20-Aug,Fin whale,18:05,18:44,0:39,2018.08.20T18:05:00.000,2018.08.20T18:44:00.000,Biophonic,Fin whale
20-Aug,Fin whale,20:21,21:11,0:50,2018.08.20T20:21:00.000,2018.08.20T21:11:00.000,Biophonic,Fin whale
20-Aug,Fin whale,23:16,23:45,0:29,2018.08.20T23:16:00.000,2018.08.20T23:45:00.000,Biophonic,Fin whale
21-Aug,Fin whale,1:26,2:18,0:52,2018.08.21T01:26:00.000,2018.08.21T02:18:00.000,Biophonic,Fin whale
21-Aug,Fin whale,4:01,4:50,0:49,2018.08.21T04:01:00.000,2018.08.21T04:50:00.000,Biophonic,Fin whale
21-Aug,Fin whale,9:23,10:07,0:44,2018.08.21T09:23:00.000,2018.08.21T10:07:00.000,Biophonic,Fin whale
21-Aug,Fin whale,12:04,12:56,0:52,2018.08.21T12:04:00.000,2018.08.21T12:56:00.000,Biophonic,Fin whale
21-Aug,Fin whale,15:00,15:46,0:46,2018.08.21T15:00:00.000,2018.08.21T15:46:00.000,Biophonic,Fin whale
21-Aug,Fin whale,18:21,18:30,0:09,2018.08.21T18:21:00.000,2018.08.21T18:30:00.000,Biophonic,Fin whale
21-Aug,Fin whale,20:42,21:24,0:42,2018.08.21T20:42:00.000,2018.08.21T21:24:00.000,Biophonic,Fin whale
21-Aug,Fin whale,23:38,0:31,0:38,2018.08.21T23:38:00.000,2018.08.21T00:31:00.000,Biophonic,Fin whale
22-Aug,Fin whale,2:59,3:51,0:52,2018.08.22T02:59:00.000,2018.08.22T03:51:00.000,Biophonic,Fin whale
22-Aug,Fin whale,6:17,7:11,0:54,2018.08.22T06:17:00.000,2018.08.22T07:11:00.000,Biophonic,Fin whale
22-Aug,Fin whale,9:51,10:38,0:47,2018.08.22T09:51:00.000,2018.08.22T10:38:00.000,Biophonic,Fin whale
22-Aug,Fin whale,16:31,17:16,0:45,2018.08.22T16:31:00.000,2018.08.22T17:16:00.000,Biophonic,Fin whale
23-Aug,Fin whale,17:09,17:55,0:46,2018.08.23T17:09:00.000,2018.08.23T17:55:00.000,Biophonic,Fin whale
23-Aug,Fin whale,20:32,21:08,0:36,2018.08.23T20:32:00.000,2018.08.23T21:08:00.000,Biophonic,Fin whale
24-Aug,Fin whale,0:12,0:40,0:28,2018.08.24T00:12:00.000,2018.08.24T00:40:00.000,Biophonic,Fin whale
24-Aug,Fin whale,6:47,6:57,0:10,2018.08.24T06:47:00.000,2018.08.24T06:57:00.000,Biophonic,Fin whale
24-Aug,Fin whale,9:25,9:58,0:33,2018.08.24T09:25:00.000,2018.08.24T09:58:00.000,Biophonic,Fin whale
24-Aug,Fin whale,20:46,21:36,0:50,2018.08.24T20:46:00.000,2018.08.24T21:36:00.000,Biophonic,Fin whale
25-Aug,Fin whale,8:10,8:41,0:31,2018.08.25T08:10:00.000,2018.08.25T08:41:00.000,Biophonic,Fin whale
25-Aug,Fin whale,10:51,11:22,0:31,2018.08.25T10:51:00.000,2018.08.25T11:22:00.000,Biophonic,Fin whale
25-Aug,Fin whale,13:11,14:05,0:54,2018.08.25T13:11:00.000,2018.08.25T14:05:00.000,Biophonic,Fin whale
25-Aug,Fin whale,16:03,16:36,0:33,2018.08.25T16:03:00.000,2018.08.25T16:36:00.000,Biophonic,Fin whale
25-Aug,Fin whale,18:40,19:28,0:48,2018.08.25T18:40:00.000,2018.08.25T19:28:00.000,Biophonic,Fin whale
